,id,ts,y,sku,customer,price,item_type,material,ph_level2,ph_level3,sku_description,cases,uom,month,year,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,y_sum_sku,y_mean_sku,y_max_sku,y_min_sku,y_std_sku,sku_percent,y_sum_sku_month,y_mean_sku_month,y_max_sku_month,y_min_sku_month,y_std_sku_month,sku_month_percent,events,type,impact,festival,promotion_specific_date,main_promo,medium_promo,small_promo,last_event,next_event,weeks_since_last_event,weeks_to_next_event,days_since_last_event,days_to_next_event,average_train_demand,lag_demand,dummy_spike,dummy_event_spike,dummy_spike_before_event,dummy_expect_a_spike
30,0,2023-01-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,1,2023,1,True,False,True,False,True,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.021247580528261988,2143.0,1071.5,1358.0,785.0,405.1721856198917,0.0012181915852123024,cny,festival,small_promo,1.0,0.0,0.0,0.0,1.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,1358.0,0.0,1,0,1
31,0,2023-02-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,2,2023,1,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.021247580528261988,1091.0,545.5,945.0,146.0,564.9783181680515,0.0006201805970446206,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,cny,women day,4,4,31,28,891.8636363636364,945.0,0.0,0,0,0
32,0,2023-03-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,3,2023,1,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.021247580528261988,2511.0,1255.5,1881.0,630.0,884.5905832643709,0.001427381740769058,women day,promotion_specific_date,medium_promo,0.0,1.0,0.0,1.0,0.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,1881.0,0.0,1,0,1
33,0,2023-04-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,4,2023,2,True,False,True,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.021247580528261988,981.0,490.5,678.0,303.0,265.1650429449553,0.0005576509309814599,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,women day,mothers day,4,4,31,30,891.8636363636364,678.0,0.0,0,0,0
34,0,2023-05-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,5,2023,2,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.021247580528261988,2281.0,1140.5,2179.0,102.0,1468.6607845244591,0.0012966378935460859,mothers day,promotion_specific_date,small_promo,0.0,1.0,0.0,0.0,1.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,2179.0,0.0,1,0,1
35,0,2023-06-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,6,2023,2,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.021247580528261988,3430.0,1715.0,2176.0,1254.0,651.9524522539969,0.001949788678151282,618,promotion_specific_date,medium_promo,0.0,1.0,0.0,1.0,0.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,2176.0,0.0,1,0,1
36,0,2023-07-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,7,2023,3,True,False,True,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.021247580528261988,318.0,106.0,175.0,49.0,63.85138996137829,0.0001807675800735008,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,618,9.9,4,8,30,62,891.8636363636364,175.0,0.0,0,0,0
37,0,2023-08-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,8,2023,3,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.021247580528261988,1635.0,817.5,1501.0,134.0,966.6149698820104,0.0009294182183024332,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,618,9.9,8,4,61,31,891.8636363636364,108.0,0.0,0,0,0
38,1,2020-07-01,164.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,7,2020,3,True,False,True,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.062120949427711444,528.0,176.0,351.0,13.0,169.31922513406445,0.00030014239710317113,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,618,9.9,4,8,30,62,1068.9545454545455,176.0,0.0,0,1,1
39,1,2020-08-01,2867.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,8,2020,3,True,False,False,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.062120949427711444,3352.0,1676.0,2867.0,485.0,1684.3283527863562,0.0019054494603974045,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,618,9.9,8,4,61,31,1068.9545454545455,1676.0,0.0,0,1,1
