,id,ts,y,sku,customer,price,item_type,material,ph_level2,ph_level3,sku_description,cases,uom,month,year,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,y_sum_sku,y_mean_sku,y_max_sku,y_min_sku,y_std_sku,sku_percent,y_sum_sku_month,y_mean_sku_month,y_max_sku_month,y_min_sku_month,y_std_sku_month,sku_month_percent,events,type,impact,festival,promotion_specific_date,main_promo,medium_promo,small_promo,last_event,next_event,weeks_since_last_event,weeks_to_next_event,days_since_last_event,days_to_next_event,average_train_demand,lag_demand
10,0,2021-05-01,102.0,815517026005,TMALL,263.87750777822095,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,5,2021,2,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,2281.0,1140.5,2179.0,102.0,1468.6607845244591,0.0014783532402249482,mothers day,promotion_specific_date,small_promo,0.0,1.0,0.0,0.0,1.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,1140.5
11,0,2021-06-01,1254.0,815517026005,TMALL,263.87750777822095,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,6,2021,2,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,3430.0,1715.0,2176.0,1254.0,651.9524522539969,0.002223038848738085,618,promotion_specific_date,medium_promo,0.0,1.0,0.0,1.0,0.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,1715.0
12,0,2021-07-01,94.0,815517026005,TMALL,263.87750777822095,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,7,2021,3,True,False,True,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,318.0,106.0,175.0,49.0,63.85138996137829,0.00020610097781303532,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,618,9.9,4,8,30,62,891.8636363636364,49.0
13,0,2021-08-01,134.0,815517026005,TMALL,263.87750777822095,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,8,2021,3,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,1635.0,817.5,1501.0,134.0,966.6149698820104,0.0010596701217745683,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,618,9.9,8,4,61,31,891.8636363636364,1501.0
14,0,2021-09-01,705.0,815517026005,TMALL,263.87750777822095,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,9,2021,3,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,808.0,404.0,705.0,103.0,425.67828227430164,0.0005236779562041903,9.9,promotion_specific_date,medium_promo,0.0,1.0,0.0,1.0,0.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,103.0
15,0,2021-10-01,443.0,815517026005,TMALL,263.87750777822095,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,10,2021,4,True,False,True,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,7223.0,3611.5,6780.0,443.0,4480.935672379152,0.0046813439079985975,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,9.9,11.11,4,4,30,31,891.8636363636364,6780.0
16,0,2021-11-01,6981.0,815517026005,TMALL,263.87750777822095,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,11,2021,4,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,10977.0,5488.5,6981.0,3996.0,2110.7137418418442,0.007114372432244304,11.11,promotion_specific_date,main_promo,0.0,1.0,1.0,0.0,0.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,3996.0
17,0,2021-12-01,2915.0,815517026005,TMALL,263.87750777822095,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,12,2021,4,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,3980.0,1990.0,2915.0,1065.0,1308.147545195113,0.002579502804075096,christmas,festival,small_promo,1.0,0.0,0.0,0.0,1.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,1065.0
18,0,2022-01-01,1358.0,815517026005,TMALL,291.728,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,1,2022,1,True,False,True,False,True,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,2143.0,1071.5,1358.0,785.0,405.1721856198917,0.00138891319324948,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,christmas,cny,4,4,31,31,891.8636363636364,785.0
19,0,2022-02-01,945.0,815517026005,TMALL,287.448372781065,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,2,2022,1,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,1091.0,545.5,945.0,146.0,564.9783181680515,0.0007070948641321431,cny,festival,small_promo,1.0,0.0,0.0,0.0,1.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,146.0
20,0,2022-03-01,1881.0,815517026005,TMALL,258.570757193337,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,3,2022,1,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,2511.0,1255.5,1881.0,630.0,884.5905832643709,0.001627419985184062,women day,promotion_specific_date,medium_promo,0.0,1.0,0.0,1.0,0.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,630.0
21,0,2022-04-01,678.0,815517026005,TMALL,276.937506596306,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,4,2022,2,True,False,True,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,981.0,490.5,678.0,303.0,265.1650429449553,0.000635802073064741,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,women day,mothers day,4,4,31,30,891.8636363636364,303.0
22,0,2022-05-01,2179.0,815517026005,TMALL,261.204415584416,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,5,2022,2,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,2281.0,1140.5,2179.0,102.0,1468.6607845244591,0.0014783532402249482,mothers day,promotion_specific_date,small_promo,0.0,1.0,0.0,0.0,1.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,102.0
23,0,2022-06-01,2176.0,815517026005,TMALL,240.064605042017,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,6,2022,2,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,3430.0,1715.0,2176.0,1254.0,651.9524522539969,0.002223038848738085,618,promotion_specific_date,medium_promo,0.0,1.0,0.0,1.0,0.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,1254.0
24,0,2022-07-01,175.0,815517026005,TMALL,240.064605042017,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,7,2022,3,True,False,True,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,318.0,106.0,175.0,49.0,63.85138996137829,0.00020610097781303532,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,618,9.9,4,8,30,62,891.8636363636364,94.0
25,0,2022-08-01,108.0,815517026005,TMALL,240.064605042017,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,8,2022,3,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,1635.0,817.5,1501.0,134.0,966.6149698820104,0.0010596701217745683,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,618,9.9,8,4,61,31,891.8636363636364,134.0
26,0,2022-09-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,9,2022,3,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,808.0,404.0,705.0,103.0,425.67828227430164,0.0005236779562041903,9.9,promotion_specific_date,medium_promo,0.0,1.0,0.0,1.0,0.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,705.0
27,0,2022-10-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,10,2022,4,True,False,True,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,7223.0,3611.5,6780.0,443.0,4480.935672379152,0.0046813439079985975,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,9.9,11.11,4,4,30,31,891.8636363636364,443.0
28,0,2022-11-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,11,2022,4,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,10977.0,5488.5,6981.0,3996.0,2110.7137418418442,0.007114372432244304,11.11,promotion_specific_date,main_promo,0.0,1.0,1.0,0.0,0.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,6981.0
29,0,2022-12-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,12,2022,4,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,3980.0,1990.0,2915.0,1065.0,1308.147545195113,0.002579502804075096,christmas,festival,small_promo,1.0,0.0,0.0,0.0,1.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,2915.0
30,0,2023-01-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,1,2023,1,True,False,True,False,True,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,2143.0,1071.5,1358.0,785.0,405.1721856198917,0.00138891319324948,cny,festival,small_promo,1.0,0.0,0.0,0.0,1.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,1358.0
31,0,2023-02-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,2,2023,1,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,1091.0,545.5,945.0,146.0,564.9783181680515,0.0007070948641321431,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,cny,women day,4,4,31,28,891.8636363636364,945.0
32,0,2023-03-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,3,2023,1,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,2511.0,1255.5,1881.0,630.0,884.5905832643709,0.001627419985184062,women day,promotion_specific_date,medium_promo,0.0,1.0,0.0,1.0,0.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,1881.0
33,0,2023-04-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,4,2023,2,True,False,True,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,981.0,490.5,678.0,303.0,265.1650429449553,0.000635802073064741,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,women day,mothers day,4,4,31,30,891.8636363636364,678.0
34,0,2023-05-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,5,2023,2,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,2281.0,1140.5,2179.0,102.0,1468.6607845244591,0.0014783532402249482,mothers day,promotion_specific_date,small_promo,0.0,1.0,0.0,0.0,1.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,2179.0
35,0,2023-06-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,6,2023,2,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,3430.0,1715.0,2176.0,1254.0,651.9524522539969,0.002223038848738085,618,promotion_specific_date,medium_promo,0.0,1.0,0.0,1.0,0.0,event_this_week,event_this_week,0,0,0,0,891.8636363636364,2176.0
36,0,2023-07-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,7,2023,3,True,False,True,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,318.0,106.0,175.0,49.0,63.85138996137829,0.00020610097781303532,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,618,9.9,4,8,30,62,891.8636363636364,175.0
37,0,2023-08-01,,815517026005,TMALL,263.303000280352,Cream,82314748,Ultra Repair,FAB,FAB ULTRA REPAIR CRM 6.0OZ 170GX12 JUL20,12,G,8,2023,3,True,False,False,False,False,False,37378.0,1495.12,6981.0,49.0,1896.9444140511864,0.02422529040470325,1635.0,817.5,1501.0,134.0,966.6149698820104,0.0010596701217745683,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,618,9.9,8,4,61,31,891.8636363636364,108.0
38,1,2020-07-01,164.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,7,2020,3,True,False,True,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,528.0,176.0,351.0,13.0,169.31922513406445,0.0003422053971235303,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,618,9.9,4,8,30,62,1068.9545454545455,176.0
39,1,2020-08-01,2867.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,8,2020,3,True,False,False,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,3352.0,1676.0,2867.0,485.0,1684.3283527863562,0.0021724857787084727,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,618,9.9,8,4,61,31,1068.9545454545455,1676.0
40,1,2020-09-01,750.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,9,2020,3,True,False,False,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,76865.0,38432.5,76115.0,750.0,53291.10256412416,0.049817458049053326,9.9,promotion_specific_date,medium_promo,0.0,1.0,0.0,1.0,0.0,event_this_week,event_this_week,0,0,0,0,1068.9545454545455,38432.5
41,1,2020-10-01,4669.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,10,2020,4,True,False,True,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,4669.0,2334.5,4669.0,0.0,3301.4815613599903,0.0030260549226700057,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,9.9,11.11,4,4,30,31,1068.9545454545455,2334.5
42,1,2020-11-01,2918.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,11,2020,4,True,False,False,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,3205.0,1602.5,2918.0,287.0,1860.3979413018064,0.002077212685191126,11.11,promotion_specific_date,main_promo,0.0,1.0,1.0,0.0,0.0,event_this_week,event_this_week,0,0,0,0,1068.9545454545455,1602.5
43,1,2020-12-01,2096.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,12,2020,4,True,False,False,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,2627.0,1313.5,2096.0,531.0,1106.6221125569468,0.0017026014739460495,christmas,festival,small_promo,1.0,0.0,0.0,0.0,1.0,event_this_week,event_this_week,0,0,0,0,1068.9545454545455,1313.5
44,1,2021-01-01,2580.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,1,2021,1,True,False,True,False,True,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,7560.0,3780.0,4980.0,2580.0,1697.0562748477141,0.0048997590951778205,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,christmas,cny,4,4,31,31,1068.9545454545455,3780.0
45,1,2021-02-01,384.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,2,2021,1,True,False,False,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,1041.0,520.5,657.0,384.0,193.04015126392747,0.0006746890500105967,cny,festival,small_promo,1.0,0.0,0.0,0.0,1.0,event_this_week,event_this_week,0,0,0,0,1068.9545454545455,520.5
46,1,2021-03-01,1681.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,3,2021,1,True,False,False,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,2434.0,1217.0,1681.0,753.0,656.1950929411161,0.0015775150314368803,women day,promotion_specific_date,medium_promo,0.0,1.0,0.0,1.0,0.0,event_this_week,event_this_week,0,0,0,0,1068.9545454545455,1217.0
47,1,2021-04-01,3893.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,4,2021,2,True,False,True,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,3893.0,1946.5,3893.0,0.0,2752.7666991592296,0.002523116687503605,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,women day,mothers day,4,4,31,30,1068.9545454545455,1946.5
48,1,2021-05-01,536.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,5,2021,2,True,False,False,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,536.0,268.0,536.0,0.0,379.00923471598946,0.00034739032738297776,mothers day,promotion_specific_date,small_promo,0.0,1.0,0.0,0.0,1.0,event_this_week,event_this_week,0,0,0,0,1068.9545454545455,268.0
49,1,2021-06-01,2567.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,6,2021,2,True,False,False,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,2571.0,1285.5,2567.0,4.0,1812.3146801811213,0.0016663069621299174,618,promotion_specific_date,medium_promo,0.0,1.0,0.0,1.0,0.0,event_this_week,event_this_week,0,0,0,0,1068.9545454545455,1285.5
50,1,2021-07-01,351.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,7,2021,3,True,False,True,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,528.0,176.0,351.0,13.0,169.31922513406445,0.0003422053971235303,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,618,9.9,4,8,30,62,1068.9545454545455,164.0
51,1,2021-08-01,485.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,8,2021,3,True,False,False,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,3352.0,1676.0,2867.0,485.0,1684.3283527863562,0.0021724857787084727,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,618,9.9,8,4,61,31,1068.9545454545455,2867.0
52,1,2021-09-01,76115.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,9,2021,3,True,False,False,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,76865.0,38432.5,76115.0,750.0,53291.10256412416,0.049817458049053326,9.9,promotion_specific_date,medium_promo,0.0,1.0,0.0,1.0,0.0,event_this_week,event_this_week,0,0,0,0,1068.9545454545455,750.0
53,1,2021-10-01,0.0,815517026012,TMALL,73.64205132823413,Cream,82314747,Ultra Repair,FAB,FAB UT RPAR CRM 2.0OZ 56.7GX24 TUB JUL20,24,G,10,2021,4,True,False,True,False,False,False,109281.0,4371.24,76115.0,0.0,15024.286148544075,0.07082679546033431,4669.0,2334.5,4669.0,0.0,3301.4815613599903,0.0030260549226700057,no_events,no_events,,0.0,0.0,0.0,0.0,0.0,9.9,11.11,4,4,30,31,1068.9545454545455,4669.0
